"Name","Bank","Term","NoEmp","NewExist","LowDoc","DisbursementGross","MIS_Status","GrAppv","SBA_Appv","Status","pHat","yHat","Accuracy","TP","TN","FP","FN"
"Tina & Michael Kellerhals dba:","BANK OF THE SIERRA",99,2,"1","N",67500,"CHGOFF",67500,57375,"0",0.87431180034607,1,0,0,0,1,0
"ENGLEWOOD MARATHON","READYCAP LENDING, LLC",274,6,"2","N",1475000,"P I F",1475000,988250,"1",0.99327792924518,1,1,1,0,0,0
"SIZZLE SACK INC","BANK OF UTAH",12,1,"1","N",28000,"P I F",28000,14000,"1",0.448801679328822,0,0,0,0,0,1
"A HAMILTON SERVICE CO INC","JPMORGAN CHASE BANK NATL ASSOC",84,6,"1","N",47767,"P I F",30000,15000,"1",0.837446396484987,1,1,1,0,0,0
"KLEENRITE","CENTRAL VALLEY COMMUNITY BANK",60,62,"1","N",150000,"P I F",150000,112500,"1",0.839989825723607,1,1,1,0,0,0
"CRAWFORD POULTRY FARM","FIRST FINANCIAL BANK",120,2,"1","N",19500,"P I F",19500,16575,"1",0.922828947504254,1,1,1,0,0,0
"PRECISION ELECTRICAL SYSTEMS,","NUMERICA CU",84,7,"2","N",195676,"P I F",35000,17500,"1",0.829148822898734,1,1,1,0,0,0
"AISYS CONSULTING LLC","SUPERIOR FINANCIAL GROUP, LLC",120,2,"2","N",10000,"P I F",10000,8500,"1",0.909302070227539,1,1,1,0,0,0
"ANN L. CONNORS, D.D.S.","U.S. BANK NATIONAL ASSOCIATION",180,2,"2","N",169800,"P I F",169800,144330,"1",0.975793572782138,1,1,1,0,0,0
"CANDELARIA MEDICAL CLINIC","NORTH TEXAS CERT. DEVEL CORP",240,6,"1","N",326000,"P I F",326000,326000,"1",0.99545783866626,1,1,1,0,0,0
"PINO'S PLACE","CASTLE ROCK BANK",276,34,"1","N",265000,"P I F",265000,198750,"1",0.99856820498077,1,1,1,0,0,0
"BONNIE TSENG CREATIVE","BANK OF AMERICA NATL ASSOC",84,1,"2","N",10000,"P I F",10000,5000,"1",0.802566631626494,1,1,1,0,0,0
"IMPACT IMPRESSION AND DUMSTORF","CAPITAL ACCESS CORP - KENTUCKY",240,19,"1","N",414000,"P I F",414000,414000,"1",0.996021648605257,1,1,1,0,0,0
"DIAGNOSTIC CENTER FOR DISEASE","WELLS FARGO BANK NATL ASSOC",264,1,"2","N",803000,"CHGOFF",903000,677250,"0",0.994271117584904,1,0,0,0,1,0
"Eye Candy Enterprises, LLC","READYCAP LENDING, LLC",81,2,"2","N",308000,"CHGOFF",408000,306000,"0",0.730799106492939,1,0,0,0,1,0
"LASER TECH, INC.","UNITED BK OF EL PASO DEL NORTE",18,14,"1","N",237700,"P I F",237700,118850,"1",0.472235596012091,0,0,0,0,0,1
"AME Property Management, Inc.","BANK OF AMERICA NATL ASSOC",59,5,"2","N",24046,"CHGOFF",20000,10000,"0",0.696367215974371,1,0,0,0,1,0
"CENTER STATIONERS PARTNERS","UNITY BANK",276,2,"1","N",275000,"P I F",275000,206250,"1",0.997859956007745,1,1,1,0,0,0
"Pars, Inc.","CITIBANK, N.A.",240,9,"1","N",425000,"P I F",500000,375000,"1",0.994151439017388,1,1,1,0,0,0
"JDM COMPANY INC","READYCAP LENDING, LLC",288,6,"1","N",310000,"P I F",310000,232500,"1",0.998447033832943,1,1,1,0,0,0
"MR. FIX IT","PEOPLES TRUST & SAVINGS BANK",73,6,"1","N",35000,"P I F",35000,35000,"1",0.798056250679564,1,1,1,0,0,0
"RESTAURANT ROW CATERING LLC","BOKF, NATIONAL ASSOCIATION",1,5,"1","N",140000,"CHGOFF",140000,119000,"0",0.384200947474667,0,1,0,1,0,0
"AC PLUS MARINE","PADUCAH BK & TR CO",102,4,"1","Y",99885,"P I F",99885,79908,"1",0.954978426700934,1,1,1,0,0,0
"CITY PICTURE FRAME INC.","CAPITAL ACCESS GROUP, INC.",240,32,"1","N",486000,"P I F",486000,486000,"1",0.996533189418839,1,1,1,0,0,0
"VIDEO & PHOTOGRAPHIC IMAGES IN","ASSOCIATED BANK NATL ASSOC",42,2,"1","N",79982,"P I F",50000,25000,"1",0.633258620243217,1,1,1,0,0,0
"GRAPHIC CREATIONS, INC.","FIRST VOLUNTEER BANK",120,10,"1","N",368000,"P I F",368000,276000,"1",0.912522440899517,1,1,1,0,0,0
"MATCO TOOLS","EASTERN BANK",60,1,"2","Y",17000,"P I F",32000,25600,"1",0.861967291475202,1,1,1,0,0,0
"STONE, THOMAS E. DDS & RACHEL","EMPIRE BANK",90,1,"2","N",60500,"P I F",60500,54450,"1",0.822383573281888,1,1,1,0,0,0
"RED-I-EXPRESS","FIRST BANK OF THE LAKE",60,4,"2","Y",30000,"P I F",30000,24000,"1",0.867844570655407,1,1,1,0,0,0
"Import Innovation, Inc.","BANK OF AMERICA NATL ASSOC",65,2,"1","N",10000,"CHGOFF",10000,5000,"0",0.755611000633468,1,0,0,0,1,0
"GAYLE BRIGHT","CENTRAL PACIFIC BANK",60,1,"1","Y",25000,"P I F",25000,20000,"1",0.883827517858391,1,1,1,0,0,0
"MAPLE RIVER AUTO SALES & SERVI","CORNERSTONE BANK",60,3,"2","N",11325,"P I F",11325,10193,"1",0.698869781978494,1,1,1,0,0,0
"J & M INVESTMENT CORPORATION","COMMERCE BANK",102,1,"2","N",30000,"P I F",30000,27000,"1",0.863142480415719,1,1,1,0,0,0
"STEVE'S PAINT SHOP","COMPASS BANK",240,8,"1","N",60000,"P I F",60000,51000,"1",0.995871505481904,1,1,1,0,0,0
"PHOTO OUTFITTER","NATIONAL BANK OF ARIZONA",53,9,"1","N",200000,"CHGOFF",200000,150000,"0",0.689296371311552,1,0,0,0,1,0
"OAKLEY WRIGHT JR","VIST BANK",6,3,"1","N",95964,"CHGOFF",50000,25000,"0",0.42212814473681,0,1,0,1,0,0
"EAFAB CORPORTATION","CITIZENS BANK NATL ASSOC",60,2,"2","N",27500,"P I F",27500,13750,"1",0.691393751984112,1,1,1,0,0,0
"PLUGBUSTERS","UMPQUA BANK",300,50,"1","N",490000,"P I F",490000,343000,"1",0.999216337099675,1,1,1,0,0,0
"SONAL JAIN DDS PA","CAPITAL ONE NATL ASSOC",84,5,"1","N",75000,"P I F",75000,37500,"1",0.827331464821329,1,1,1,0,0,0
"Gerdomy, LLC","SAVINGS BANK OF WALPOLE",12,0,"2","N",25000,"P I F",25000,12500,"1",0.402248195159075,0,0,0,0,0,1
"IV KINGS, INC.","WELLS FARGO BANK NATL ASSOC",51,2,"2","Y",79600,"P I F",79600,63680,"1",0.832896795975641,1,1,1,0,0,0
"Superior Glass Block & More, I","JPMORGAN CHASE BANK NATL ASSOC",84,5,"1","N",18055,"P I F",10000,5000,"1",0.837484313180157,1,1,1,0,0,0
"MRP Reality Inc.","JPMORGAN CHASE BANK NATL ASSOC",84,2,"2","N",25403,"P I F",25403,12701,"1",0.802034922568673,1,1,1,0,0,0
"quantum Neuromonitoring corpor","WELLS FARGO BANK NATL ASSOC",120,12,"2","N",644500,"P I F",644500,483375,"1",0.881171876806572,1,1,1,0,0,0
"CARDSMART RETAIL CORPORATION","MERCHANTS BANK NATL ASSOC",120,3,"1","Y",150000,"P I F",150000,127500,"1",0.969690711474102,1,1,1,0,0,0
"VIKING TRADING POST","BANK OF AMERICA NATL ASSOC",84,5,"2","N",5000,"P I F",5000,2500,"1",0.811074751684112,1,1,1,0,0,0
"VETERINARY INTERNAL MEDICINE R","SUNTRUST BANK",60,1,"2","N",20000,"P I F",20000,10000,"1",0.690386535936361,1,1,1,0,0,0
"K4C Inc.","JPMORGAN CHASE BANK NATL ASSOC",51,1,"1","N",198003,"CHGOFF",50000,25000,"0",0.700477862594776,1,0,0,0,1,0
"ACCESS TECHNOLOGIES CORPORATIO","NEVADA ST. DEVEL CORP",240,35,"1","N",574000,"P I F",574000,574000,"1",0.996565426686334,1,1,1,0,0,0
"SUPER NAILS & SPA","COMPASS BANK",84,4,"1","N",30000,"P I F",15000,7500,"1",0.835854911939924,1,1,1,0,0,0
"TVBO INC","BBCN BANK",34,2,"1","N",5000,"CHGOFF",5000,4250,"0",0.592400210070306,1,0,0,0,1,0
"EMERSON EXPRESS INC","THE HUNTINGTON NATIONAL BANK",84,2,"1","N",70000,"P I F",70000,35000,"1",0.822710124622306,1,1,1,0,0,0
"Decor Cabinets & More Inc.","BRANCH BK. & TR CO",120,3,"2","N",140000,"P I F",140000,70000,"1",0.898426790791408,1,1,1,0,0,0
"M&J REALTY INVESTMENT INC AND","PNC BANK, NATIONAL ASSOCIATION",240,18,"1","N",231000,"P I F",231000,173250,"1",0.995875703986399,1,1,1,0,0,0
"TURNER OIL COMPANY, INC.","SIX BRIDGES CAP. CORP",240,4,"1","N",197000,"P I F",197000,197000,"1",0.995529274097983,1,1,1,0,0,0
"ARROW SCREW AND MACHINE WORKS","UPS CAPITAL BUSINESS CREDIT",97,13,"1","N",510000,"CHGOFF",510000,382500,"0",0.848309168713278,1,0,0,0,1,0
"EL CHICANO INC","FIRST NATIONAL BANK ALASKA",120,10,"1","N",140810,"P I F",140810,126729,"1",0.925972854748354,1,1,1,0,0,0
"RAI PROPERTIES LLC AN EPC DBA","U.S. BANK NATIONAL ASSOCIATION",300,4,"1","N",648000,"P I F",648000,486000,"1",0.998514657984088,1,1,1,0,0,0
"LADY G FASHIONS, INC.","BANK OF AMERICA NATL ASSOC",70,6,"1","N",80000,"CHGOFF",80000,56800,"0",0.777901490759692,1,0,0,0,1,0
"SKIERS EDGE, INC","U.S. BANK NATIONAL ASSOCIATION",84,4,"1","N",85000,"P I F",85000,72250,"1",0.830085434100984,1,1,1,0,0,0
"Melvindale Liquor Market Inc","FIRSTMERIT BANK, N.A.",36,3,"1","N",130000,"P I F",130000,65000,"1",0.575757886022474,1,1,1,0,0,0
"Elite Cheer and Gymnastics, LL","COMMUNITY TRUST BANK, INC.",48,1,"2","N",19000,"P I F",19000,16150,"1",0.626491182085589,1,1,1,0,0,0
"LOHR TRUCKING INC","FIRST COMMONWEALTH BANK",36,6,"1","N",190000,"P I F",190000,95000,"1",0.569852600346567,1,1,1,0,0,0
"MAHARAJH COMPANY","ROCKLAND TRUST COMPANY",48,2,"1","N",48367,"P I F",26000,13000,"1",0.670887757679669,1,1,1,0,0,0
"ESQUIRE INNOVATIONS INC","FIRST-CITIZENS BK & TR CO",41,11,"1","N",100000,"P I F",100000,85000,"1",0.647337408385303,1,1,1,0,0,0
"WRIGHT ENTERTAINMENT, INC.","PILOT GROVE SAVINGS BANK",180,9,"1","N",159991,"P I F",160000,120000,"1",0.981055259088084,1,1,1,0,0,0
"Nails Topia","BANK OF AMERICA NATL ASSOC",55,5,"2","N",13778,"CHGOFF",10000,5000,"0",0.677361510705778,1,0,0,0,1,0
"Birkdale Medicinals Inc","FIRSTMERIT BANK, N.A.",84,2,"1","N",38500,"P I F",30000,15000,"1",0.829551027572902,1,1,1,0,0,0
"BENITO CALDERON LTD","NEVADA ST. DEVEL CORP",240,7,"1","N",676000,"P I F",676000,676000,"1",0.994992654191243,1,1,1,0,0,0
"BEST EXPRESS FOODS, INC.","GE CAP. SMALL BUS. FINAN CORP",104,75,"1","N",850000,"P I F",850000,637500,"1",0.919348819238725,1,1,1,0,0,0
"DEPRISA FOOD EQUIPMENT","WESTSTAR BANK",60,2,"1","N",219400,"P I F",90000,76500,"1",0.744985465830472,1,1,1,0,0,0
"BLU RABBIT'S PARADISE","GREATER MOBILE DEVEL CORP",240,15,"2","N",625000,"P I F",625000,625000,"1",0.994651662998961,1,1,1,0,0,0
"J&W AUTOMOTIVE INC","UNITY BANK",120,2,"1","N",100000,"P I F",100000,80000,"1",0.919231037969857,1,1,1,0,0,0
"ARTHUR, RICHARD S. AND ARTHUR,","THE ONEIDA SAVINGS BANK",144,5,"2","N",200000,"P I F",200000,150000,"1",0.942902175952259,1,1,1,0,0,0
"CHICAGOLAND TRANSPORTERS","LIBERTY BANK & TRUST COMPANY",60,7,"1","Y",40000,"P I F",40000,32000,"1",0.890363514439574,1,1,1,0,0,0
"SR & S, Inc.","PNC BANK, NATIONAL ASSOCIATION",84,5,"2","N",158100,"P I F",158100,79050,"1",0.785955473945337,1,1,1,0,0,0
"CHILDRENS CORNER","FIRST INTERNATL BK & TR",120,1,"1","N",25000,"P I F",25000,22500,"1",0.921861533126812,1,1,1,0,0,0
"ST. GEORGE AVE. DAY CARE CENTE","TD BANK, NATIONAL ASSOCIATION",276,5,"2","N",310000,"P I F",310000,232500,"1",0.997470598462006,1,1,1,0,0,0
"J & G MARKETING SOLUTIONS, INC","CITIZENS BANK NATL ASSOC",84,1,"2","N",5000,"P I F",5000,2500,"1",0.803374171657127,1,1,1,0,0,0
"HAIFA K ABDO  DBA  Page Master","CAPITAL ONE NATL ASSOC",73,1,"1","N",50000,"CHGOFF",25000,12500,"0",0.788820386589734,1,0,0,0,1,0
"McFarland West Family Concepts","COMERICA BANK",123,3,"2","N",381322,"P I F",402000,301500,"1",0.892013520982572,1,1,1,0,0,0
"KATHLEEN & STEWART MILLER","SELF-HELP VENTURES FUND",240,30,"1","N",386000,"P I F",386000,386000,"1",0.996556538395832,1,1,1,0,0,0
"THE CITY ASPHALT AND PAVING CO","FIRST NATL BK OF PENNSYLVANIA",24,8,"1","N",65000,"P I F",50000,25000,"1",0.541347804532728,1,1,1,0,0,0
"ProServe Mortgage Corp.","UMPQUA BANK",91,4,"1","N",50000,"CHGOFF",50000,42500,"0",0.855306271550851,1,0,0,0,1,0
"ALISON'S PHOTOGRAPHY","BANK OF AMERICA NATL ASSOC",48,2,"1","N",5000,"P I F",5000,2500,"1",0.671671783250821,1,1,1,0,0,0
"DANIEL J. HOCHULI, ATTORNEY","GE CAP. SMALL BUS. FINAN CORP",300,5,"1","N",500000,"P I F",500000,375000,"1",0.998670828419576,1,1,1,0,0,0
"DUVA TYPE & PRINTING COMPANY","FIRST BANK",288,2,"1","N",160000,"P I F",160000,120000,"1",0.99852372006606,1,1,1,0,0,0
"WINDOWSMITH","COMMUNITY BANKS OF COLORADO A",96,4,"1","N",50000,"P I F",50000,45000,"1",0.870269406728656,1,1,1,0,0,0
"William R Mallory, Dorothy P M","SUCCESS CAP. EXPANSION & DEVEL",240,24,"1","N",697000,"P I F",697000,697000,"1",0.995911762292219,1,1,1,0,0,0
"STOLBERG & ASSOCIATES","THE HARVARD STATE BANK",60,3,"1","Y",30000,"P I F",30000,27000,"1",0.88646971624884,1,1,1,0,0,0
"PVI SYSTEMS, INC.","MILFORD NATL BK & TR CO",60,1,"2","Y",50000,"P I F",50000,45000,"1",0.862951269255584,1,1,1,0,0,0
"Sowell Financial Services, LLC","BANK OF AMERICA NATL ASSOC",84,5,"1","N",204000,"P I F",50000,25000,"1",0.847547394718635,1,1,1,0,0,0
"ROSEAU BOWLING CENTER","CITIZENS STATE BANK OF ROSEAU",183,3,"2","Y",75000,"P I F",75000,60000,"1",0.992369554519231,1,1,1,0,0,0
"ONE-STOP HAULING AND CONSTRUCT","PNC BANK, NATIONAL ASSOCIATION",46,2,"2","N",27641,"CHGOFF",21500,10750,"0",0.616176324490752,1,0,0,0,1,0
"THE GEAR HOUSE INC.","WELLS FARGO BANK NATL ASSOC",84,1,"2","N",72543,"P I F",30000,15000,"1",0.80471285239039,1,1,1,0,0,0
"MAINTENANCE MACHINE PRODUCTS","MAYVILLE STATE BANK",120,9,"1","N",60000,"CHGOFF",60000,54000,"0",0.927635345790581,1,0,0,0,1,0
"KRIA INC","CITIBANK, N.A.",72,2,"1","N",40000,"P I F",40000,20000,"1",0.780794840679185,1,1,1,0,0,0
"CHIEFTAIN MOTEL","WILSHIRE BANK",250,5,"1","N",1117000,"P I F",1117000,837750,"1",0.993172393849566,1,1,1,0,0,0
"MKM Construction Inc","WESTERN SECURITY BANK A DIVISI",12,16,"1","N",491000,"P I F",375000,187500,"1",0.430109469850205,0,0,0,0,0,1
"RIPPLING WATERS, INC.","UNITED COMMUNITY BANK",240,14,"1","N",900000,"P I F",900000,450000,"1",0.990740382297258,1,1,1,0,0,0
"RIVER STAR FARMS LLC","TEXAS ST. BANK A DIVISION OF",84,4,"1","N",350000,"P I F",350000,175000,"1",0.781379595084716,1,1,1,0,0,0
"ADVANCED GRAPHICS INC","WELLS FARGO BANK NATL ASSOC",19,7,"1","N",173500,"CHGOFF",173500,130125,"0",0.488392734170077,0,1,0,1,0,0
"Garden Vignettes, Inc.","BUSINESS LOAN CENTER, LLC",84,1,"2","N",25000,"P I F",25000,21250,"1",0.802096392041727,1,1,1,0,0,0
"PATRICK MCHUGH INSURANCE, INC.","FIFTH THIRD BANK",84,2,"1","Y",123000,"P I F",128000,96000,"1",0.928060044354561,1,1,1,0,0,0
"Washington Home Doctors, Inc.","BANK OF AMERICA NATL ASSOC",37,5,"1","N",185000,"CHGOFF",100000,50000,"0",0.611427292273522,1,0,0,0,1,0
"MANHATTEN BAGEL","PNC BANK, NATIONAL ASSOCIATION",120,4,"1","N",220000,"P I F",220000,165000,"1",0.914469185819716,1,1,1,0,0,0
"WHITEY'S","BUSINESS FINANCE GROUP, INC.",240,30,"1","N",724000,"P I F",724000,724000,"1",0.996170822314229,1,1,1,0,0,0
"BAJIO","CAPITAL COMMUNITY BANK",84,15,"2","Y",134300,"P I F",134300,114155,"1",0.927946718789261,1,1,1,0,0,0
"THE HARDIN QUARRY COMPANY","1ST CIT. NATL BK OF UPPER SAN",88,17,"1","N",269000,"P I F",269000,222450,"1",0.850655431118266,1,1,1,0,0,0
"MC Econsulting","BANK OF AMERICA NATL ASSOC",30,2,"2","N",20000,"CHGOFF",20000,10000,"0",0.519103690684213,1,0,0,0,1,0
"West Import, Inc.","BANK OF AMERICA NATL ASSOC",84,1,"1","N",50000,"P I F",50000,25000,"1",0.82388041823858,1,1,1,0,0,0
"Rigoberto Alvarez","JPMORGAN CHASE BANK NATL ASSOC",84,5,"1","N",50000,"P I F",50000,25000,"1",0.830946894520247,1,1,1,0,0,0
"ONE PRICE DRY CLEANING","WELLS FARGO BANK NATL ASSOC",120,4,"2","N",130000,"P I F",130000,117000,"1",0.906855220758999,1,1,1,0,0,0
"XXL CAR CARE","BBCN BANK",84,7,"1","N",15000,"P I F",15000,12750,"1",0.840269806861322,1,1,1,0,0,0
"POSTAL ANNEX +","THE HUNTINGTON NATIONAL BANK",66,3,"2","N",65000,"P I F",65000,58500,"1",0.724120590272718,1,1,1,0,0,0
"MICKEY'S BAR, INC.","CAPITAL ONE NATL ASSOC",84,3,"1","N",75000,"P I F",75000,37500,"1",0.823767799127696,1,1,1,0,0,0
"STEPHENS & POLETTI MEDICAL SUP","MONTEREY COUNTY BANK",288,28,"1","N",300000,"P I F",300000,255000,"1",0.998873203950694,1,1,1,0,0,0
"PARAMOUNT CLEANERS & LAUNDRY,I","BIRMINGHAM CITYWIDE LOCAL DEVE",240,49,"1","N",212000,"P I F",215000,215000,"1",0.997412369235028,1,1,1,0,0,0
"Spa Palace, Inc.","WELLS FARGO BANK NATL ASSOC",300,12,"1","N",317000,"P I F",358000,304300,"1",0.998910644187073,1,1,1,0,0,0
"FLIP AMUSEMENTS, INC.","NATIONAL BANK OF NEW YORK CITY",181,4,"1","N",162000,"P I F",185000,148000,"1",0.979921086772962,1,1,1,0,0,0
"FINLAYSON'S PET CARE CENTER LL","MERRIMACK COUNTY SAVINGS BANK",60,3,"1","N",123335,"P I F",50000,25000,"1",0.738071442119825,1,1,1,0,0,0
"SANCO INSULATION AND DRYWALL,I","FIRST FINAN BANK NATL ASSOC",36,48,"1","N",60000,"CHGOFF",60000,54000,"0",0.724617397090974,1,0,0,0,1,0
"EASTERN LIQUOR & JR. MARKET","BBCN BANK",240,2,"1","N",400000,"P I F",400000,340000,"1",0.994687197277076,1,1,1,0,0,0
"Advanced Medical Consultants,","PNC BANK, NATIONAL ASSOCIATION",60,1,"1","N",115000,"P I F",50000,25000,"1",0.731953926036065,1,1,1,0,0,0
"BELMAR BAKERY","HERRING BANK",84,11,"1","N",160000,"P I F",160000,120000,"1",0.833514416904003,1,1,1,0,0,0
"VIET HOUSE RESTAURANT LTD","CAPITAL ONE NATL ASSOC",84,3,"1","N",50000,"P I F",50000,25000,"1",0.827442283652075,1,1,1,0,0,0
"OLSON, LARRY J. JR.","INTERBANK",84,2,"2","N",55000,"P I F",55000,49500,"1",0.802167046037692,1,1,1,0,0,0
"Kaduce Partners, L.L.C.","BANK OF AMERICA NATL ASSOC",64,3,"2","N",43000,"CHGOFF",24000,12000,"0",0.718323603787299,1,0,0,0,1,0
"ALL ABOARD CHILDREN'S CENTER","KEYBANK NATIONAL ASSOCIATION",240,1,"1","N",231300,"P I F",231300,173475,"1",0.994914132408305,1,1,1,0,0,0
"MOTIONONE, INC.","FIFTH THIRD BANK",84,3,"2","Y",82500,"P I F",92500,78625,"1",0.918424156676894,1,1,1,0,0,0
"ARMSTRONG AIR","CALIFORNIA BANK & TRUST",180,2,"1","N",33150,"P I F",33150,24862,"1",0.981020677093087,1,1,1,0,0,0
"MAYTAG HOME APPLIANCE CENTER","KEYBANK NATIONAL ASSOCIATION",60,3,"2","N",25000,"P I F",25000,22500,"1",0.697554571871094,1,1,1,0,0,0
"SMITH'S WHOLESALE MEATS CO.","BANK OF AMERICA NATL ASSOC",96,45,"1","N",1400000,"P I F",1400000,742000,"1",0.743362040440336,1,1,1,0,0,0
"BANSE, GARY D. & KATHLEEN","GE CAP. SMALL BUS. FINAN CORP",240,1,"2","N",205000,"P I F",205000,174250,"1",0.994184564893799,1,1,1,0,0,0
"ENDERLE'S ONE HOUR MARTINIZING","TRADITIONAL BANK, INC.",180,3,"2","N",170435,"P I F",180000,135000,"1",0.97517053554132,1,1,1,0,0,0
"EXCLUSIVE QUARTERS","FIRST VOLUNTEER BANK",300,4,"1","N",660000,"P I F",660000,495000,"1",0.998502720456744,1,1,1,0,0,0
"JEAN ANTHONY CHARBONNEAU DBA C","CAPITAL ONE NATL ASSOC",70,1,"1","N",50869,"CHGOFF",25000,12500,"0",0.776387952901849,1,0,0,0,1,0
"RYAN CHIROPRACTIC CLINIC","INTER NATIONAL BANK",156,10,"1","N",76500,"P I F",76500,61200,"1",0.968640761024592,1,1,1,0,0,0
"Michael Lupke dba Evergreen Ar","BANK OF AMERICA NATL ASSOC",93,1,"2","N",33475,"P I F",10000,5000,"1",0.837880110474362,1,1,1,0,0,0
"5 MIC PRODUCTIONZ LLC","BBCN BANK",73,4,"2","N",5000,"P I F",5000,4250,"1",0.764328986761508,1,1,1,0,0,0
"THE COOKE VETERINARY MEDICAL C","WACHOVIA SBA LENDING, INC.",234,1,"2","N",711000,"P I F",711000,533250,"1",0.990309488340456,1,1,1,0,0,0
"David Deeney","COLLINS COMMUNITY CU",84,3,"1","Y",35000,"P I F",35000,28000,"1",0.933282116591171,1,1,1,0,0,0
"NM ENTERTAINMENT CONCEPTS INC","ENCHANTMENT LAND CERT. DEVEL C",240,30,"2","N",551000,"P I F",551000,551000,"1",0.995655657744407,1,1,1,0,0,0
"PEDAL POWER BICYCLES INC","CEN-TEX CERT. DEVEL CORP",240,5,"1","N",232000,"P I F",232000,232000,"1",0.995535226949691,1,1,1,0,0,0
"I PANINI DI AMBRA","BBCN BANK",84,1,"1","N",10000,"P I F",10000,8500,"1",0.830424034457317,1,1,1,0,0,0
"EL RANCHO MARKET & PRODUCE","BANK OF AMERICA CALIFORNIA N.A",84,3,"1","N",10000,"P I F",10000,5000,"1",0.833194930132795,1,1,1,0,0,0
"BRETT E BERKOWITZ","WELLS FARGO BANK NATL ASSOC",300,1,"1","N",396000,"P I F",396000,297000,"1",0.998697097142776,1,1,1,0,0,0
"ORECK OF DAYTON","FIFTH THIRD BANK",84,4,"1","N",75000,"P I F",75000,63750,"1",0.830827360514774,1,1,1,0,0,0
"METROPOLITAN FROZEN DESSERT","HERITAGE BANK",60,4,"2","N",80000,"P I F",80000,64000,"1",0.692463571867959,1,1,1,0,0,0
"ELITE SPECTRA INC.","BRANCH BK. & TR CO",36,5,"1","N",25000,"P I F",25000,12500,"1",0.607619770517683,1,1,1,0,0,0
"BOSS' PIZZA & CHICKEN---WEST","ONE AMERICAN BANK",84,10,"2","N",92400,"P I F",92400,78540,"1",0.813859666839097,1,1,1,0,0,0
"Yoo H. Kim d/b/a Beauty Town","BANK OF AMERICA NATL ASSOC",84,2,"1","N",10000,"P I F",10000,5000,"1",0.831468262057659,1,1,1,0,0,0
"MT. HOOD DENTAL CLINIC","WELLS FARGO BANK NATL ASSOC",84,5,"1","Y",55000,"P I F",55000,49500,"1",0.934550776719374,1,1,1,0,0,0
"VIRGINIA MOTEL","COMMERCE BANK, A DIVISION OF",24,4,"1","N",20000,"P I F",20000,10000,"1",0.533676547995042,1,1,1,0,0,0
"SOUTHWEST SUNSCREENS","WELLS FARGO BANK NATL ASSOC",59,2,"1","N",80000,"CHGOFF",80000,40000,"0",0.712946171585089,1,0,0,0,1,0
"KISER PRODUCTS, INC.","KANZA BANK",10,5,"1","Y",89996,"CHGOFF",90000,72000,"0",0.692128625595581,1,0,0,0,1,0
"WINDSOR BEACH TECHNOLOGIES, IN","CITIZENS BANK NATL ASSOC",84,30,"1","N",77897,"P I F",25000,12500,"1",0.877556196471217,1,1,1,0,0,0
"O.K. PET SUPPLY, INC.","TD BANK, NATIONAL ASSOCIATION",84,74,"1","N",250000,"P I F",250000,187500,"1",0.911339171400912,1,1,1,0,0,0
"SCOTT VENDING","PADUCAH BK & TR CO",120,2,"1","Y",28600,"P I F",28600,22880,"1",0.971114456183067,1,1,1,0,0,0
"SULLIVAN & ASSOCIATES","JPMORGAN CHASE BANK NATL ASSOC",240,4,"1","N",76500,"P I F",76500,68850,"1",0.995648691270731,1,1,1,0,0,0
"Newberry Hometown Pharmacy LLC","MBANK",60,3,"2","N",35000,"P I F",35000,17500,"1",0.692399151308453,1,1,1,0,0,0
"TICK TOCK LIQUORS","BUSINESS LOAN CENTER, LLC",300,16,"2","N",1000000,"P I F",1000000,750000,"1",0.998059091749873,1,1,1,0,0,0
"CHARLES AUFENTHIE INSURANCE","WELLS FARGO BANK NATL ASSOC",180,4,"1","Y",138000,"P I F",138000,117300,"1",0.993035318933383,1,1,1,0,0,0
"NOVEL HAIR, INC.","WELLS FARGO BANK NATL ASSOC",60,7,"2","Y",32000,"P I F",32000,25600,"1",0.871910439842692,1,1,1,0,0,0
"Chavez Insurance Agency","UMPQUA BANK",65,2,"2","N",25000,"CHGOFF",25000,21250,"0",0.720011336943304,1,0,0,0,1,0
"HOME CARE MEDICAL EQUIPMENT, I","CITY NATL BK OF W. VIRGINIA",60,16,"1","N",375000,"P I F",375000,281250,"1",0.718835918414468,1,1,1,0,0,0
"BLISS MACHINE LTD","1ST NATL BK & TR CO",300,12,"1","N",315000,"P I F",315000,236250,"1",0.998922538404933,1,1,1,0,0,0
"ONE STOP LIGHTING INC","GRANDPOINT BANK",84,5,"1","N",300000,"P I F",300000,225000,"1",0.808915340192054,1,1,1,0,0,0
"HOLLAND BOONE POLISHED PEWTER","UMPQUA BANK",300,6,"1","N",1350000,"P I F",1350000,999999,"1",0.997644749074591,1,1,1,0,0,0
"LESTER HUMPHREY, INC.","FIRST BANK TEXAS, SSB",84,7,"1","N",500000,"P I F",500000,375000,"1",0.79151984526048,1,1,1,0,0,0
"RICARDO'S FLEET SERVICE","PACIFIC WESTERN BANK",18,3,"2","N",65000,"CHGOFF",65000,55250,"0",0.445184062193077,0,1,0,1,0,0
"QBR SALES","STERLING BANCSHARES, INC.",144,8,"1","N",650000,"P I F",650000,487500,"1",0.938310678322866,1,1,1,0,0,0
"NEPTUNE'S LAUNDRY","1ST MIDAMERICA CU",200,2,"2","N",88000,"P I F",88000,74800,"1",0.985679444644599,1,1,1,0,0,0
